"1000133";"Antik cihlov· sokl 29,8x8x0,8";"DSAJB094";" ";"30x8";"  1";" 21";48,00;0,000;"ks";0,000;"";365,0;""
"1000134";"Antik hnÏd· sokl 29,8x8x0,8";"DSAJB095";" ";"30x8";"  1";" 21";48,00;0,000;"ks";0,000;"";365,0;""
"1000135";"Antik r˘ûov· schodovka 29,8x29,8x0,8";"DCA35090";" ";"7J/7";"  1";" 20";69,00;0,000;"m2";1,180;"";18200,0;""
"1000136";"Antik cihlov· schodovka 29,8x29,8x0,8";"DCA35094";" ";"7N/9";"  1";" 20";69,00;0,000;"m2";1,180;"";18200,0;""
"1000137";"Antik hnÏd· schodovka 29,8x29,8x0,8";"DCA35095";" ";"";"  1";" 20";69,00;0,000;"m2";1,180;"";18200,0;""
"1000138";"Antik r˘ûov· fas·dnÌ p·sek 29,5x7,2x0,8";"DFRIL090";" ";"";"  1";" 20";69,00;0,000;"m2";0,650;"";18200,0;""
"1000139";"Antik r˘ûov· fas·dnÌ p·sek 29,5x7,2x0,8";"DFRIL090.2";" ";"";"  1";" 20";69,00;0,000;"m2";0,650;"2";18200,0;""
"1000140";"Antik cihlov· fas·dnÌ p·sek 29,5x7,2x0,8";"DFRIL094";" ";"";"  1";" 20";69,00;0,000;"m2";0,650;"";18200,0;""
"1000141";"Antik cihlov· fas·dnÌ p·sek 29,5x7,2x0,8";"DFRIL094.2";" ";"";"  1";" 20";69,00;0,000;"m2";0,650;"2";18200,0;""
"1000142";"Antik hnÏd· fas·dnÌ p·sek 29,5x7,2x0,8";"DFRIL095";" ";"";"  1";" 20";69,00;0,000;"m2";0,650;"";18200,0;""
"1000143";"Antik hnÏd· fas·dnÌ p·sek 29,5x7,2x0,8";"DFRIL095.2";" ";"";"  1";" 20";69,00;0,000;"m2";0,650;"2";18200,0;""
"1000144";"Aqua bÈûov· mozaika 9,7x9,7 9,7x9,7x0,6";"GAT0K017";" ";"";"  1";" 20";69,00;0,000;"m2";1,050;"";12900,0;""
"1000145";"Aqua bÈûov· dlaûdice 19,7x19,7x0,75";"GAT1L008";" ";"";"  1";" 20";69,00;0,000;"m2";1,000;"";14200,0;""
"1000149";"Arde svÏtle oranûov· obkl·daËka 25x33x0,7";"WATKB070";" ";"";"  1";" 20";69,00;0,000;"m2";1,500;"";11800,0;""
"1000151";"Arde oranûov· obkl·daËka 25x33x0,7";"WATKB072";" ";"";"  1";" 20";69,00;0,000;"m2";1,500;"";11800,0;""
"1000152";"Arde oranûov· obkl·daËka 25x33x0,7";"WATKB072.2";" ";"";"  1";" 20";69,00;0,000;"m2";1,500;"2";11800,0;""
"1000153";"Arde oranûov· dlaûdice 25x25x0,8";"GAT2F049";" ";"BC/0";"  1";" 20";69,00;0,000;"m2";1,000;"";18000,0;""
"1000153";"Arde oranûov· dlaûdice 25x25x0,8";"GAT2F049";"1";"BC/0";"  1";" 20";69,00;0,000;"m2";1,000;"";18000,0;""
"1000154";"Arde oranûov· dlaûdice 25x25x0,8";"GAT2F049.2";" ";"";"  1";" 20";69,00;0,000;"m2";1,000;"2";18000,0;""
"1000169";"Arde svÏtle oranûov· obkl·daËka 20x25x0,68";"WATGY134";" ";"BC/0";"  1";" 20";69,00;0,000;"m2";1,500;"";11400,0;""
"1000169";"Arde svÏtle oranûov· obkl·daËka 20x25x0,68";"WATGY134";"1";"FN/0";"  1";" 20";69,00;0,000;"m2";1,500;"";11400,0;""
"1000171";"Arde oranûov· obkl·daËka 20x25x0,68";"WATGY136";" ";"BD/0";"  1";" 20";69,00;0,000;"m2";1,500;"";11400,0;""
"1000172";"Arde oranûov· 2j 20x25";"WATGY136.2";" ";"";"  1";" 20";69,00;0,000;"m2";1,500;"2";11400,0;""
"1000178";"Arena ûlut· dlaûdice-kalibrovan· 44,5x44,5x1,0";"DAA44370";" ";"";"  1";" 20";69,00;0,000;"m2";1,210;"";20700,0;""
"1000179";"Arena ûlut· dlaûdice-kalibrovan· 44,5x44,5x1,0";"DAA44370.2";" ";"";"  1";" 20";69,00;0,000;"m2";1,210;"2";20700,0;""
"1000180";"Arena bÈûov· dlaûdice-kalibrovan· 44,5x44,5x1,0";"DAA44371";" ";"4J/9";"  1";" 20";69,00;0,000;"m2";1,210;"";20700,0;""
"1000180";"Arena bÈûov· dlaûdice-kalibrovan· 44,5x44,5x1,0";"DAA44371";"1";"4L/0";"  1";" 20";69,00;0,000;"m2";1,210;"";20700,0;""
"1000181";"Arena bÈûov· dlaûdice-kalibrovan· 44,5x44,5x1,0";"DAA44371.2";" ";"";"  1";" 20";69,00;0,000;"m2";1,210;"2";20700,0;""
"1000182";"Arena Ëerven· dlaûdice-kalibrovan· 44,5x44,5x1,0";"DAA44372";" ";"4F/5";"  1";" 20";69,00;0,000;"m2";1,210;"";20700,0;""
"1000183";"Arena Ëerven· dlaûdice-kalibrovan· 44,5x44,5x1,0";"DAA44372.2";" ";"";"  1";" 20";69,00;0,000;"m2";1,210;"2";20700,0;""
"1000184";"Arena modr· dlaûdice-kalibrovan· 44,5x44,5x1,0";"DAA44373";" ";"";"  1";" 20";69,00;0,000;"m2";1,210;"";20700,0;""
"1000185";"Arena modr· dlaûdice-kalibrovan· 44,5x44,5x1,0";"DAA44373.2";" ";"";"  1";" 20";69,00;0,000;"m2";1,210;"2";20700,0;""
"1000186";"Arena öed· dlaûdice-kalibrovan· 44,5x44,5x1,0";"DAA44374";" ";"4J/9";"  1";" 20";69,00;0,000;"m2";1,210;"";20700,0;""
"1000187";"Arena öed· dlaûdice-kalibrovan· 44,5x44,5x1,0";"DAA44374.2";" ";"";"  1";" 20";69,00;0,000;"m2";1,210;"2";20700,0;""
"1000194";"Asia bÈûov· obkl·daËka 25x45x0,8";"WARP3001";" ";"";"  1";" 20";69,00;0,000;"m2";1,000;"";13800,0;""
"1000195";"Asia bÈûov· obkl·daËka 25x45x0,8";"WARP3001.2";" ";"";"  1";" 20";69,00;0,000;"m2";1,000;"2";13800,0;""
"1000196";"Asia bÈûov· obkl·daËka 25x45x0,8";"WARP3002";" ";"";"  1";" 20";69,00;0,000;"m2";1,000;"";13800,0;""
"1000197";"Asia bÈûov· obkl·daËka 25x45x0,8";"WARP3002.2";" ";"";"  1";" 20";69,00;0,000;"m2";1,000;"2";13800,0;""
"1000198";"Asia ûlut· dlaûdice 25x25x0,8";"GAR2F005";" ";"";"  1";" 20";69,00;0,000;"m2";1,000;"";18000,0;""
"1000199";"Asia ûlut· dlaûdice 25x25x0,8";"GAR2F005.2";" ";"";"  1";" 20";69,00;0,000;"m2";1,000;"2";18000,0;""
"1000200";"Asia zelen· dlaûdice 25x25x0,8";"GAR2F006";" ";"";"  1";" 20";69,00;0,000;"m2";1,000;"";18000,0;""
"1000201";"Asia zelen· dlaûdice 25x25x0,8";"GAR2F006.2";" ";"";"  1";" 20";69,00;0,000;"m2";1,000;"2";18000,0;""
"1000207";"Asia zelen· 25x25";"GAT2F124";" ";"";"  1";" 20";69,00;0,000;"m2";1,000;"";18000,0;""
"1000208";"Asia zelen· 2j 25x25";"GAT2F124.2";" ";"";"  1";" 20";69,00;0,000;"m2";1,000;"2";18000,0;""
"1000213";"Atrium slonov· kost dlaûdice-kalibr. 44,5x44,5x1,0";"DAA44294";" ";"NG/8";"  1";" 20";69,00;0,000;"m2";1,210;"";20700,0;""
"1000214";"Atrium slonov· kost dlaûdice-kalibr. 44,5x44,5x1,0";"DAA44294.2";" ";"";"  1";" 20";69,00;0,000;"m2";1,210;"2";20700,0;""
"1000215";"Atrium okrov· dlaûdice-kalibrovan· 44,5x44,5x1,0";"DAA44295";" ";"6L/5";"  1";" 20";69,00;0,000;"m2";1,210;"";20700,0;""
"1000215";"Atrium okrov· dlaûdice-kalibrovan· 44,5x44,5x1,0";"DAA44295";"1";"4K/5";"  1";" 20";69,00;0,000;"m2";1,210;"";20700,0;""
"1000216";"Atrium okrov· dlaûdice-kalibrovan· 44,5x44,5x1,0";"DAA44295.2";" ";"";"  1";" 20";69,00;0,000;"m2";1,210;"2";20700,0;""
"1000217";"Atrium tmavÏ hnÏd· dlaûdice-kalibr. 44,5x44,5x1,0";"DAA44296";" ";"NL/8";"  1";" 20";69,00;0,000;"m2";1,210;"";20700,0;""
"1000218";"Atrium tmavÏ hnÏd· dlaûdice-kalibr. 44,5x44,5x1,0";"DAA44296.2";" ";"";"  1";" 20";69,00;0,000;"m2";1,210;"2";20700,0;""
"1000219";"Atrium vÌcebarevn· dlaûdice-roh 10x10x1,0";"DDP12001";" ";"10x10";"  1";" 21";169,00;0,000;"ks";0,000;"";200,0;""
"1000220";"Atrium vÌcebarevn· dlaûdice-bordura 44,5x10x1,0";"DDPPG001";" ";"44,5x10";"  1";" 21";199,00;0,000;"ks";0,000;"";930,0;""
"1000221";"Atrium slonov· kost sokl 44,5x8,5x1,0";"DSAPM294";" ";"44,5x8,5";"  1";" 21";179,00;0,000;"ks";0,000;"";795,0;""
"1000222";"Atrium okrov· sokl 44,5x8,5x1,0";"DSAPM295";" ";"44,5x8,5";"  1";" 21";179,00;0,000;"ks";0,000;"";795,0;""
"1000223";"Atrium tmavÏ hnÏd· sokl 44,5x8,5x1,0";"DSAPM296";" ";"44,5x8,5";"  1";" 21";179,00;0,000;"ks";0,000;"";795,0;""
"1000224";"Mila modr· dlaûdice 20x20x0,75";"GAT24712";" ";"AH/0";"  1";" 20";69,00;0,000;"m2";1,000;"";15500,0;""
"1000225";"Mila modr· 2j 20x20";"GAT24712.2";" ";"";"  1";" 20";69,00;0,000;"m2";1,000;"2";15500,0;""
"1000226";"Blanka zelen· dlaûdice 20x20x0,75";"GAT24714";" ";"";"  1";" 20";69,00;0,000;"m2";1,000;"";15500,0;""
"1000227";"Blanka zelen· 2j 20x20";"GAT24714.2";" ";"";"  1";" 20";69,00;0,000;"m2";1,000;"2";15500,0;""
"1000228";"Mila hnÏd· dlaûdice 20x20x0,75";"GAT24716";" ";"";"  1";" 20";69,00;0,000;"m2";1,000;"";15500,0;""
"1000229";"Mila hnÏd· 2j 20x20";"GAT24716.2";" ";"";"  1";" 20";69,00;0,000;"m2";1,000;"2";15500,0;""
"1000230";"Blanka ûlut· 20x20";"GAT24719";" ";"";"  1";" 20";69,00;0,000;"m2";1,000;"";15500,0;""
"1000231";"Blanka ûlut· 2j 20x20";"GAT24719.2";" ";"";"  1";" 20";69,00;0,000;"m2";1,000;"2";15500,0;""
"1000232";"Mila modr· dlaûdice 33,3x33,3x0,8";"GAT3B712";" ";"";"  1";" 20";69,00;0,000;"m2";1,330;"";18200,0;""
"1000233";"Mila modr· 2j 33x33";"GAT3B712.2";" ";"";"  1";" 20";69,00;0,000;"m2";1,330;"2";18200,0;""
"1000234";"Blanka zelen· 33x33";"GAT3B714";" ";"VJ/4";"  1";" 20";69,00;0,000;"m2";1,330;"";18200,0;""
"1000235";"Blanka zelen· 2j 33x33";"GAT3B714.2";" ";"";"  1";" 20";69,00;0,000;"m2";1,330;"2";18200,0;""
"1000236";"Mila hnÏd· dlaûdice 33,3x33,3x0,8";"GAT3B716";" ";"";"  1";" 20";69,00;0,000;"m2";1,330;"";18200,0;""
