"0502";"13630";"5300598";"1";5.000;555.00;121.76;416.25;6. 11. 2023;21
"0504";"13631";"2003325";" ";2.380;929.00;494.66;0.00;6. 11. 2023;21
"0501";"13632";"1008169";" ";2.160;954.00;267.41;309.10;10. 11. 2023;21
"0501";"13633";"7210102";" ";1.000;132.00;50.65;33.00;6. 11. 2023;21
"0504";"13634";"7214102";" ";1.000;198.00;66.80;0.00;6. 11. 2023;21
"0504";"13634";"7909986";" ";1.000;314.00;134.68;0.00;6. 11. 2023;21
"0501";"13635";"5301569";"3";5.400;845.00;199.50;684.50;6. 11. 2023;21
"0521";" 1437";"6004930";" ";28.640;1019.00;0.00;0.00;6. 11. 2023;21
"0520";" 1438";"5301824";" ";1.080;859.00;0.00;0.00;6. 11. 2023;21
"0506";"13636";"2004468";" ";1.000;299.00;180.00;0.00;6. 11. 2023;21
"0502";"13637";"4990333";" ";1.000;4690.00;2009.09;1407.00;6. 11. 2023;21
"0506";"13638";"4000837";" ";12.960;299.00;130.22;0.00;6. 11. 2023;21
"0506";"13638";"7213504";" ";1.000;204.00;84.09;0.00;6. 11. 2023;21
"0301";"   38";"1008044";" ";0.000;-300.00;499.00;0.00;6. 11. 2023;21
"0301";"   38";"1008044";"1";0.000;-300.00;499.00;0.00;6. 11. 2023;21
"0301";"   38";"1008044";"2";0.000;-300.00;499.00;0.00;6. 11. 2023;21
"0301";"   38";"1008045";" ";0.000;-300.00;499.00;0.00;6. 11. 2023;21
"0301";"   38";"1008046";" ";0.000;-500.00;699.00;0.00;6. 11. 2023;21
"0301";"   38";"1008047";" ";0.000;-300.00;499.00;0.00;6. 11. 2023;21
"0301";"   38";"1008048";" ";0.000;-300.00;499.00;0.00;6. 11. 2023;21
"0301";"   38";"1008049";" ";0.000;-500.00;699.00;0.00;6. 11. 2023;21
"0301";"   38";"1008049";"1";0.000;-500.00;699.00;0.00;6. 11. 2023;21
"0301";"   38";"1008050";" ";0.000;-300.00;499.00;0.00;6. 11. 2023;21
"0301";"   38";"1008051";" ";0.000;-500.00;699.00;0.00;6. 11. 2023;21
"0301";"   38";"1008052";" ";0.000;-300.00;499.00;0.00;6. 11. 2023;21
"0301";"   38";"1008053";" ";0.000;-500.00;699.00;0.00;6. 11. 2023;21
"0301";"   38";"1008054";" ";0.000;-300.00;499.00;0.00;6. 11. 2023;21
"0301";"   38";"1008055";" ";0.000;-500.00;699.00;0.00;6. 11. 2023;21
"0301";"   38";"4002692";" ";0.000;-386.00;585.00;0.00;6. 11. 2023;21
"0301";"   38";"4002692";"1";0.000;-386.00;585.00;0.00;6. 11. 2023;21
"0301";"   38";"4002692";"2";0.000;-386.00;585.00;0.00;6. 11. 2023;21
"0301";"   38";"4002692";"3";0.000;-386.00;585.00;0.00;6. 11. 2023;21
"0301";"   38";"4002694";" ";0.000;-386.00;585.00;0.00;6. 11. 2023;21
"0301";"   38";"4002694";"1";0.000;-386.00;585.00;0.00;6. 11. 2023;21
"0301";"   38";"4002694";"2";0.000;-386.00;585.00;0.00;6. 11. 2023;21
"0301";"   38";"4002696";" ";0.000;-386.00;585.00;0.00;6. 11. 2023;21
"0301";"   38";"4002696";"1";0.000;-386.00;585.00;0.00;6. 11. 2023;21
"0301";"   38";"5302032";" ";0.000;36.00;809.00;0.00;6. 11. 2023;21
"0301";"   38";"6003754";" ";0.000;-54.00;579.00;0.00;6. 11. 2023;21
"0301";"   38";"6003755";" ";0.000;-44.00;459.00;0.00;6. 11. 2023;21
"0301";"   38";"6003759";" ";0.000;-126.00;625.00;0.00;6. 11. 2023;21
"0301";"   38";"6003760";" ";0.000;-126.00;625.00;0.00;6. 11. 2023;21
"0301";"   38";"6003761";" ";0.000;-90.00;689.00;0.00;6. 11. 2023;21
"0301";"   38";"6005102";" ";0.000;-156.00;655.00;0.00;6. 11. 2023;21
"0301";"   38";"6005607";" ";0.000;-104.00;939.00;0.00;6. 11. 2023;21
"0301";"   38";"6005608";" ";0.000;-104.00;939.00;0.00;6. 11. 2023;21
"0301";"   38";"6005609";" ";0.000;-104.00;939.00;0.00;6. 11. 2023;21
"0301";"   38";"6005610";" ";45.760;-104.00;939.00;0.00;6. 11. 2023;21
"0301";"   38";"6005795";" ";0.000;-249.00;1439.00;0.00;6. 11. 2023;21
"0301";"   38";"6005796";" ";0.000;-249.00;1439.00;0.00;6. 11. 2023;21
"0301";"   38";"6005797";" ";0.000;-249.00;1439.00;0.00;6. 11. 2023;21
"0301";"   38";"6005798";" ";0.000;-249.00;1439.00;0.00;6. 11. 2023;21
"0301";"   38";"6005799";" ";0.000;-249.00;1439.00;0.00;6. 11. 2023;21
"0301";"   38";"6005800";" ";0.000;-249.00;1439.00;0.00;6. 11. 2023;21
"0301";"   38";"6005801";" ";0.000;-249.00;1439.00;0.00;6. 11. 2023;21
"0301";"   38";"6005802";" ";0.000;-249.00;1439.00;0.00;6. 11. 2023;21
"0301";"   38";"6005803";" ";0.000;-249.00;1439.00;0.00;6. 11. 2023;21
"0301";"   38";"6005804";" ";0.000;-249.00;1439.00;0.00;6. 11. 2023;21
"0301";"   38";"6005805";" ";0.000;-249.00;1439.00;0.00;6. 11. 2023;21
"0301";"   38";"6005806";" ";0.000;-249.00;1439.00;0.00;6. 11. 2023;21
"0502";"13639";"6005415";" ";14.320;499.00;264.95;1071.90;6. 11. 2023;21
"0502";"13639";"2003440";" ";5.350;745.00;354.78;597.90;6. 11. 2023;21
"0502";"13639";"7776525";" ";7.000;356.00;190.49;249.20;6. 11. 2023;21
"0502";"13639";"     24";" ";1.000;-1500.00;0.00;0.00;6. 11. 2023;21
"0506";"13640";"4002360";"2";11.000;555.00;185.97;0.00;6. 11. 2023;21
"0506";"13640";"7218004";" ";1.000;270.00;111.23;0.00;6. 11. 2023;21
"0501";"13641";"4002688";" ";6.400;399.00;179.00;383.00;6. 11. 2023;21
"0501";"13641";"6002674";" ";17.550;399.00;172.85;1050.40;6. 11. 2023;21
"0504";"13642";"6000180";" ";2.000;200.00;89.63;0.00;6. 11. 2023;21
"0502";"13643";"7654321";" ";5.000;156.00;90.26;76.40;6. 11. 2023;21
"0502";"13643";"5800005";" ";3.000;56.00;27.85;0.00;6. 11. 2023;21
"0501";"13644";"1010233";" ";1.440;279.00;133.00;60.30;6. 11. 2023;21
"0501";"13645";"2004468";" ";27.000;299.00;180.00;0.00;11. 11. 2023;21
"0506";"13646";"7210102";" ";1.000;132.00;50.65;0.00;7. 11. 2023;21
"0502";"13647";"7772625";" ";7.000;335.00;194.81;229.81;7. 11. 2023;21
"0502";"13647";"7900110";" ";1.000;1416.00;608.35;354.00;7. 11. 2023;21
"0506";"13648";"1137151";" ";1.000;25.00;6.83;0.00;7. 11. 2023;21
"0502";"13649";"5301529";"1";1.350;859.00;201.91;173.96;7. 11. 2023;21
"0502";"13649";"5301569";"3";1.350;845.00;199.50;171.12;7. 11. 2023;21
"0504";"13650";"2004467";" ";1.000;299.00;180.00;0.00;7. 11. 2023;21
"0502";"13651";"7772625";" ";1.000;335.00;194.81;32.83;7. 11. 2023;21
"0502";"13651";"7214704";" ";1.000;334.00;137.82;83.50;7. 11. 2023;21
"0502";"13652";"2003442";"2";7.490;775.00;292.14;1741.40;7. 11. 2023;21
"0221";" 1439";"6003371";" ";3.990;469.00;199.17;0.00;7. 11. 2023;21
"0221";" 1439";"6003377";" ";13.500;399.00;176.42;0.00;7. 11. 2023;21
"0221";" 1439";"5300368";" ";0.720;809.00;197.18;0.00;7. 11. 2023;21
"0221";" 1439";"5300368";" ";10.280;809.00;197.18;0.00;7. 11. 2023;21
"0221";" 1439";"5300368";" ";2.200;809.00;0.00;0.00;7. 11. 2023;21
"0221";" 1439";"3124730";" ";5.280;399.00;169.25;0.00;7. 11. 2023;21
"0221";" 1439";"6000554";" ";5.320;469.00;112.97;0.00;7. 11. 2023;21
"0221";" 1439";"6000560";" ";18.000;369.00;157.86;0.00;7. 11. 2023;21
"0221";" 1439";"2003774";" ";60.000;699.00;245.81;0.00;7. 11. 2023;21
"0221";" 1439";"5300368";" ";57.200;809.00;197.18;0.00;7. 11. 2023;21
"0221";" 1439";"5301569";" ";81.000;845.00;205.34;0.00;7. 11. 2023;21
"0502";"13653";"7654321";" ";1.000;156.00;90.26;15.30;7. 11. 2023;21
"0502";"13653";"7772625";" ";1.000;335.00;194.81;32.80;7. 11. 2023;21
"0502";"13653";"6000057";" ";1.000;67.00;36.12;16.10;7. 11. 2023;21
"0502";"13653";"6000065";" ";1.000;7.00;3.68;1.70;7. 11. 2023;21
"0502";"13654";"5301569";" ";9.450;845.00;205.34;1197.80;7. 11. 2023;21
"0502";"13611";"6003371";" ";3.990;469.00;199.17;0.00;3. 11. 2023;21
"0502";"13611";"6003377";" ";13.500;399.00;176.42;0.00;3. 11. 2023;21
"0502";"13655";"6000554";" ";5.320;469.00;112.97;374.27;7. 11. 2023;21
"0502";"13655";"6000560";" ";18.000;369.00;157.86;996.30;7. 11. 2023;21
"0504";"13656";"3124730";" ";5.280;399.00;169.25;0.00;7. 11. 2023;21
"0504";"13656";"5800024";" ";1.000;254.00;151.26;0.00;7. 11. 2023;21
"0504";"13657";"2004467";" ";4.000;299.00;180.00;0.00;7. 11. 2023;21
"0501";"13622";"2003774";" ";2.500;699.00;245.81;262.10;8. 11. 2023;21
"0506";"13658";"5301571";" ";5.940;809.00;203.28;0.00;8. 11. 2023;21
"0506";"13659";"6002674";" ";2.700;399.00;172.85;0.00;8. 11. 2023;21
"0506";"13659";"6002675";"1";4.050;399.00;173.72;0.00;8. 11. 2023;21
"0506";"13659";"6002886";" ";1.000;319.00;115.51;0.00;8. 11. 2023;21
"0502";"13660";"5300368";" ";70.400;809.00;191.02;8543.00;8. 11. 2023;21
"0520";" 1440";"4002688";" ";20.800;399.00;179.00;0.00;8. 11. 2023;21
"0502";"13655";"1003160";" ";2.000;466.00;157.72;326.20;7. 11. 2023;21
"0221";" 1441";"6005419";" ";8.580;1029.00;327.13;0.00;8. 11. 2023;21
"0502";"13661";"5102778";" ";1.000;3990.00;1867.00;598.50;30. 11. 2023;21
"0502";"13583";"6005419";" ";8.580;1029.00;327.13;3531.50;1. 11. 2023;21
"0504";"13662";"     22";" ";1.000;1500.00;0.00;0.00;8. 11. 2023;21
"0502";"13663";"1003160";" ";1.000;466.00;157.72;163.10;8. 11. 2023;21
"0506";"13664";"7202600";" ";2.000;269.00;115.42;0.00;8. 11. 2023;21
"0502";"13665";"1009962";" ";3.630;499.00;228.31;271.70;8. 11. 2023;21
"0502";"13666";"6003220";" ";6.000;615.00;126.87;553.50;8. 11. 2023;21
"0502";"13666";"1500334";" ";1.000;177.00;84.68;35.40;8. 11. 2023;21
"0502";"13666";"1303848";" ";1.000;359.00;202.00;71.80;8. 11. 2023;21
"0502";"13666";"1304023";" ";1.000;2199.00;1090.20;659.70;8. 11. 2023;21
"0502";"13666";"4990652";" ";1.000;155.00;64.09;46.50;8. 11. 2023;21
"0502";"13666";"5102778";" ";1.000;3990.00;1867.00;598.50;8. 11. 2023;21
"0502";"13666";"1500330";" ";1.000;543.00;287.36;108.60;8. 11. 2023;21
"0502";"13667";"1009962";" ";3.630;499.00;228.31;271.70;8. 11. 2023;21
"0502";"13667";"1009959";" ";1.210;499.00;209.82;90.60;8. 11. 2023;21
"0502";"13667";"7210504";" ";2.000;270.00;111.25;135.00;8. 11. 2023;21
"0502";"13660";"     52";" ";1.000;990.00;0.00;0.00;8. 11. 2023;21
"0502";"13660";"     72";" ";1.000;-990.00;0.00;0.00;8. 11. 2023;21
"0502";"13666";"6005114";" ";6.400;819.00;145.90;786.20;8. 11. 2023;21
"0501";"13668";"7211104";" ";1.000;270.00;111.25;67.50;9. 11. 2023;21
"0501";"13668";"7211102";" ";1.000;167.00;56.42;41.75;9. 11. 2023;21
"0502";"13669";"7772625";" ";2.000;335.00;194.81;65.66;9. 11. 2023;21
"0502";"13669";"7211104";" ";1.000;270.00;111.25;67.50;9. 11. 2023;21
"0502";"13670";"1009959";" ";1.210;499.00;209.82;90.57;9. 11. 2023;21
"0502";"13671";"7772625";" ";1.000;335.00;194.81;32.83;9. 11. 2023;21
"0502";"13672";"7212904";" ";3.000;270.00;111.25;0.00;9. 11. 2023;21
"0502";"13673";"7909969";" ";3.000;1804.00;775.32;1786.00;9. 11. 2023;21
"0502";"13673";"7909968";" ";4.000;958.00;411.67;1264.60;9. 11. 2023;21
"0502";"13674";"3573965";" ";0.720;899.00;357.14;97.10;9. 11. 2023;21
"0504";"13675";"5004804";" ";1.080;905.00;228.12;195.50;9. 11. 2023;21
"0506";"13676";"6005116";" ";1.600;859.00;262.19;0.00;9. 11. 2023;21
"0506";"13676";"6004201";"1";6.720;655.00;148.03;0.00;9. 11. 2023;21
"0506";"13676";"7211104";" ";1.000;270.00;111.25;0.00;9. 11. 2023;21
"0506";"13676";"7772625";" ";2.000;335.00;194.81;0.00;9. 11. 2023;21
"0506";"13676";"7202800";" ";1.000;269.00;115.41;0.00;9. 11. 2023;21
"0506";"13676";"7900101";" ";1.000;297.00;127.42;0.00;9. 11. 2023;21
"0520";" 1442";"2003359";"2";96.000;399.00;185.00;0.00;9. 11. 2023;21
"0201";"90256";"6000153";" ";11.000;122.00;54.86;0.00;9. 11. 2023;21
"0201";"90256";"6000185";" ";5.000;169.00;84.20;0.00;9. 11. 2023;21
"0201";"90256";"6000190";" ";10.000;166.00;82.39;0.00;9. 11. 2023;21
