"0301";"   43";"5200398";" ";0.000;-104.00;1042.00;0.00;4. 12. 2023;21
"0301";"   43";"5200399";" ";0.000;-333.00;3323.00;0.00;4. 12. 2023;21
"0301";"   43";"5200400";" ";0.000;-356.00;3559.00;0.00;4. 12. 2023;21
"0301";"   43";"5200401";" ";0.000;-282.00;2819.00;0.00;4. 12. 2023;21
"0301";"   43";"5200403";" ";0.000;-649.00;6481.00;0.00;4. 12. 2023;21
"0301";"   43";"5200404";" ";0.000;-486.00;4855.00;0.00;4. 12. 2023;21
"0301";"   43";"5200405";" ";0.000;-1459.00;14595.00;0.00;4. 12. 2023;21
"0301";"   43";"5200407";" ";0.000;-201.00;2009.00;0.00;4. 12. 2023;21
"0301";"   43";"5200414";" ";0.000;-177.00;1763.00;0.00;4. 12. 2023;21
"0301";"   43";"5200416";" ";0.000;-649.00;6482.00;0.00;4. 12. 2023;21
"0301";"   43";"5200417";" ";0.000;-535.00;5345.00;0.00;4. 12. 2023;21
"0301";"   43";"5200418";" ";0.000;-1461.00;14605.00;0.00;4. 12. 2023;21
"0301";"   43";"5200419";" ";0.000;-654.00;6547.00;0.00;4. 12. 2023;21
"0301";"   43";"5200424";" ";0.000;-111.00;1118.00;0.00;4. 12. 2023;21
"0301";"   43";"5200425";" ";0.000;-342.00;3424.00;0.00;4. 12. 2023;21
"0301";"   43";"5200427";" ";0.000;-404.00;4041.00;0.00;4. 12. 2023;21
"0301";"   43";"5200428";" ";0.000;-231.00;2315.00;0.00;4. 12. 2023;21
"0301";"   43";"5200441";" ";0.000;-114.00;1133.00;0.00;4. 12. 2023;21
"0301";"   43";"5200442";" ";0.000;-114.00;1133.00;0.00;4. 12. 2023;21
"0301";"   43";"5200443";" ";0.000;-274.00;2745.00;0.00;4. 12. 2023;21
"0301";"   43";"5200445";" ";0.000;-52.00;523.00;0.00;4. 12. 2023;21
"0301";"   43";"5200446";" ";0.000;-216.00;2159.00;0.00;4. 12. 2023;21
"0301";"   43";"5200448";" ";0.000;-231.00;2317.00;0.00;4. 12. 2023;21
"0301";"   43";"5200458";" ";0.000;-207.00;2072.00;0.00;4. 12. 2023;21
"0301";"   43";"5200473";" ";0.000;-62.00;408.00;0.00;4. 12. 2023;21
"0301";"   43";"5200474";" ";0.000;-77.00;519.00;0.00;4. 12. 2023;21
"0301";"   43";"5200475";" ";0.000;-64.00;431.00;0.00;4. 12. 2023;21
"0301";"   43";"5200476";" ";0.000;-101.00;668.00;0.00;4. 12. 2023;21
"0301";"   43";"5200477";" ";0.000;-184.00;1223.00;0.00;4. 12. 2023;21
"0301";"   43";"5200478";" ";0.000;-184.00;1223.00;0.00;4. 12. 2023;21
"0301";"   43";"5200483";" ";0.000;-56.00;567.00;0.00;4. 12. 2023;21
